Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Dimbeswar Bora,SP,0,Graduate,42,1196000,Kaliabor,0,0,M
Jiten Gogoi,IND,0,Literate,41,9294602,Kaliabor,299000,0,M
Jitu Sarmah,IND,0,10th Pass,36,565000,Kaliabor,0,0,M
Juren Rajkhowa,IND,0,Graduate,58,658345,Kaliabor,0,0,M
Keshab Mahanta,AGP,0,Post Graduate,43,3976021,Kaliabor,0,0,M
Rashidul Haque,JD(U),3,10th Pass,72,1128000,Kaliabor,0,0,M
Lalit Mohan Suklabaidya,INC,0,Post Graduate,62,4197600,Karimganj,240000,1,M
Babul Ram Das,IND,0,Not Given,37,65000,Karimganj,0,0,M
Babul Roy,IND,0,Not Given,27,115000,Karimganj,0,0,M
Lukendra Roy,IND,0,Not Given,28,75000,Karimganj,0,0,M
Nepal Chandra Das,AGP,0,Literate,64,785894,Karimganj,0,0,M
Parimal Sukla Baidya,BJP,0,Graduate,45,637272,Karimganj,250000,0,M
Radha Kanta Tanty,IND,0,Post Graduate,62,,Karimganj,0,0,M
Sushil Kumar Das,IND,0,Not Given,33,80000,Karimganj,0,0,M
Sansuma Khunggur Bwiswmuthiary,IND,0,Graduate,42,1694686,Kokrajhar,0,1,M
Derhagra Mochahary,INC,0,12th Pass,51,70738,Kokrajhar,328192,0,M
Rajendra Mushahary,IND,1,12th Pass,48,912000,Kokrajhar,379450,0,M
Sabda Ram Rabha,IND,0,Not Given,34,119000,Kokrajhar,0,0,M
Dr. Arun Kumar Sarmah,AGP,0,Not Given,47,1467028,Lakhimpur,0,1,M
Biju Narah,IND,0,Graduate,31,390000,Lakhimpur,0,0,M
Ghanashyam Bhattarai,IND,0,10th Pass,45,51000,Lakhimpur,0,0,M
Hekjel Wood,IND,0,12th Pass,47,111000,Lakhimpur,0,0,M
Isak Korkoria,IND,0,5th Pass,38,35000,Lakhimpur,0,0,M
Padmeswar Phukan,SAP,0,10th Pass,46,670000,Lakhimpur,0,0,M
Puspa Gogoi,RSP,0,Doctorate,57,825000,Lakhimpur,0,0,M
Rabin Deka,IND,0,Graduate,54,200000,Lakhimpur,0,0,M
Ranee Narah,INC,0,Graduate,40,5556439,Lakhimpur,0,0,F
Sunmoni Das,LJNSP,0,Post Graduate,34,,Lakhimpur,0,0,M
Uday Shankar Hazarika,BJP,0,Graduate,41,6105400,Lakhimpur,143298,0,M
Narayan Chandra Borkataky,BJP,0,Graduate,60,5595818,Mangaldoi,301647,1,M
Apurba Bhattacharjee,AGP,0,Post Graduate,40,177889,Mangaldoi,0,0,M
Aroon Baruah,IND,0,Graduate,55,255273,Mangaldoi,0,0,M
Bhupendra Nath Kakati,IND,0,Post Graduate,57,921554,Mangaldoi,59691,0,M
Madhab Rajbangshi,INC,1,Post Graduate,48,1736457,Mangaldoi,529000,0,M
Shaheda Begum,SAP,0,10th Pass,40,20000,Mangaldoi,0,0,F
Tridip Pati Singha,IND,0,12th Pass,37,50000,Mangaldoi,0,0,M
Rajen Gohain,BJP,0,Graduate Professional,51,3679236,Nowgong,336600,1,M
Bhupen Chandra Mudoi,RPI,0,12th Pass,50,843690,Nowgong,0,0,M
Biren Chandra Das,SAP,0,8th Pass,48,310000,Nowgong,0,0,M
Bisnu Prasad,INC,0,Post Graduate,60,13199000,Nowgong,74095,0,M
Dhruba Kumar Saikia,AGP,0,Post Graduate,58,1866432,Nowgong,190382,0,M
Haji Abdur Rouf,UMFA,0,10th Pass,59,1708000,Nowgong,3000,0,M
Sontosh Mohan Dev,INC,0,Graduate,70,12356601,Silchar,170759,1,M
Alok Sen,SAP,0,Graduate,33,91349,Silchar,0,0,M
Anwar Hussain Laskar,SP,2,8th Pass,42,3874712,Silchar,0,0,M
Ashutosh Das,IND,0,Literate,42,76000,Silchar,0,0,M
Benu Bhuson Nath,IND,0,8th Pass,51,48000,Silchar,0,0,M
Kabindra Purkyastha,BJP,0,Post Graduate,73,4194019,Silchar,239231,0,M
Kantimoy Deb,IND,0,Graduate,55,99500,Silchar,0,0,M
Kshitindra Sarkar,IND,0,5th Pass,35,35000,Silchar,0,0,M
Manoranjan Das,IND,0,8th Pass,47,219000,Silchar,0,0,M
Noorul Huda,CPM,0,Post Graduate,74,1320000,Silchar,0,0,M
Samarendra Ghosh,IND,0,Post Graduate,61,2455000,Silchar,303120,0,M
Moni Kumar Subba,INC,0,8th Pass,54,186443565,Tezpur,0,1,M
Dipen Tanti,IND,0,Graduate,49,325000,Tezpur,0,0,M
Ghisa Lal Agarwalla,BJP,12,12th Pass,63,18112938,Tezpur,13671007,0,M
Padma Hazarika,AGP,1,Literate,41,4025354,Tezpur,321477,0,M
Rubul Sarma,CPI(ML)(L),0,Graduate,49,69783,Tezpur,0,0,M
Sukdeo Paswan,BJP,1,10th Pass,51,5934736,Araria,571481,0,M
Arun Kumar Rajak,IJP,0,Graduate,36,3395000,Araria,0,0,M
Daya Chand Kataria,IND,1,12th Pass,37,2176167,Araria,93810,0,M
Jagdeo Ram,SAP,0,Graduate,47,30000,Araria,0,0,M
Lalu Paswan,IND,0,10th Pass,64,1100000,Araria,200000,0,M
Nand Lal Paswan,IND,0,Literate,42,30000,Araria,0,0,M
Narayan Kumar Ram,BSP,0,10th Pass,43,355000,Araria,0,0,M
Om Prakash Paswan,AD,0,Not Given,25,15000,Araria,9000,0,M
Pushpa Nand Rishideo,IND,0,Graduate,36,945000,Araria,0,0,M
Rajdhar Paswan,SHS,0,8th Pass,39,560700,Araria,8000,0,M
Ram Sewak Hazari,LJNSP,0,10th Pass,59,1891457,Araria,60024,0,M
Ramji Das Rishideo,SP,0,12th Pass,46,1294500,Araria,350356,0,M
Satya Narayan Writer,IND,0,Graduate,30,40000,Araria,0,0,M
Kanti Singh,RJD,0,Graduate,47,11602840,Arrah,33797,1,F
Ashok Kumar Verma,JD(U),2,Doctorate,35,1902066,Arrah,0,0,M
Brahmeshwar Nath Sigh,IND,19,12th Pass,58,1525000,Arrah,76000,0,M
Haridwar Prasad Singh,SAP,1,10th Pass,60,3733890,Arrah,0,0,M
Jitendra Tiwary,Akhil Bharatiya Jan Sangh,0,Literate,34,,Arrah,0,0,M
Narendra Kumar Singh,SP,0,8th Pass,45,9711425,Arrah,2606417,0,M
Ram Kundal Sharma,BSP,0,Graduate Professional,67,200000,Arrah,0,0,M
Ram Naresh Ram,CPI(ML)(L),0,5th Pass,79,44354,Arrah,23138,0,M
Rameshwar Kumar Bharti,JP,0,Graduate,34,321000,Arrah,0,0,M
Rameshwar Prasad Gupta,IND,0,10th Pass,37,1719000,Arrah,22000,0,M
Rana Singh,IND,0,Not Given,37,37000,Arrah,0,0,M
Nikhil Kumar,INC,0,Post Graduate,63,74489984,Aurangabad,1220000,1,M
Aashutosh Kumar Singh,IND,0,10th Pass,44,807000,Aurangabad,90000,0,M
Ann Kumar,AD,0,Literate,31,,Aurangabad,0,0,M
Indradeo Ram,IND,0,Literate,54,9000,Aurangabad,5000,0,M
Jitendra Yadav,BSP,2,10th Pass,41,5550000,Aurangabad,0,0,M
Kamta Paswan,IND,0,10th Pass,30,10000,Aurangabad,0,0,M
Raj Balabh Singh,Shoshit Samaj Dal,0,10th Pass,37,180000,Aurangabad,0,0,M
Raja Ram Singh,CPI(ML)(L),1,Graduate Professional,48,1585476,Aurangabad,91611,0,M
Rajiv Ranjan Singh,SP,0,Graduate,49,1332303,Aurangabad,1200,0,M
Rameshwar Singh,IND,0,Graduate,51,989000,Aurangabad,50000,0,M
Sarjoon Paswan,IND,0,Not Given,25,185000,Aurangabad,0,0,M
Sushil Kumar Singh,JD(U),4,Post Graduate,39,14259836,Aurangabad,375144,0,M
Uchit Narain Singh,IND,0,8th Pass,52,5000,Aurangabad,0,0,M
Kailash Baitha,JD(U),0,10th Pass,0,49000,Bagaha,35000,1,M
Asesar Manjhi,IND,0,5th Pass,36,56000,Bagaha,0,0,M
Hiralal Ram,LJNSP,0,10th Pass,56,1997374,Bagaha,432071,0,M
Mahendra Baitha,SAP,0,Graduate,75,4400000,Bagaha,490367,0,M
Nandji Ram,CPI(ML)(L),5,12th Pass,41,17283,Bagaha,0,0,M
Purnamasi Ram,BSP,1,10th Pass,51,5849284,Bagaha,1477481,0,M
Rishijee Janapremi,IND,0,Not Given,47,450000,Bagaha,0,0,M
Shailendra Paswan,AD,0,10th Pass,32,10000,Bagaha,0,0,M
Sohan Ram,JP,0,8th Pass,60,369000,Bagaha,0,0,M
Surendra Kumar Swatantra,SP,0,Graduate,40,1886067,Bagaha,0,0,M
Tarkeshwar Prasad Chaurasia,Akhil Bharatiya Desh Bhakt Morcha,0,Not Given,44,815000,Bagaha,25000,0,M
Suraj Singh,LJNSP,17,Literate,38,1516070,Balia,60024,0,M
Aunkusha Baha,IND,0,Others,47,2125000,Balia,0,0,M
Chhatrapati Yadav,IND,0,Post Graduate,36,1708000,Balia,0,0,M
Ganesh Yadav,BSP,0,Graduate,41,2131099,Balia,0,0,M
Kuldip Narayan Singh Patel,SAP,0,8th Pass,79,845150,Balia,0,0,M
Mahboob Alam,KVSP,0,Literate,42,148500,Balia,0,0,M
Rajvanshi Mahto,SP,1,10th Pass,48,4564160,Balia,364998,0,M
Ramjivan Singh,JD(U),0,Post Graduate,73,11973598,Balia,20000,0,M
Shahid Akhtar,IND,0,Literate,44,410000,Balia,0,0,M
Shatrughna Prasad Singh,CPI,0,Graduate,62,356800,Balia,0,0,M
Upendar Das,AD,0,Illiterate,43,308000,Balia,10000,0,M
Giridhari Yadav,RJD,0,Post Graduate,40,2841000,Banka,351513,1,M
Amp Yadav,IND,0,Not Given,39,63500,Banka,0,0,M
Digvijay Singh,JD(U),0,Post Graduate,48,20774629,Banka,429520,0,M
Fani Lal Sah,IND,0,8th Pass,47,242172,Banka,0,0,M
Mahboob Alam Ansari,IND,0,Graduate,44,1400000,Banka,0,0,M
Mithan Yadav,IND,0,12th Pass,37,28368,Banka,400000,0,M
Pravin Kumar Jha,IND,0,10th Pass,30,865000,Banka,0,0,M
Rajendra Pandit Netajee,BSP,1,8th Pass,53,860243,Banka,8300,0,M
Ranvir Yadav,SP,15,10th Pass,35,267277,Banka,100000,0,M
Uday Kumar Singh,IND,0,Not Given,43,5900000,Banka,0,0,M
Vijay Krishna,RJD,1,Post Graduate,53,5832524,Barh,27725,0,M
Anandi Mahto,BSP,0,10th Pass,73,953000,Barh,40000,0,M
Indra Kumar Singh Chandapuri,SP,0,Others,45,570000,Barh,0,0,M
Mithilesh Yadav,CPI(ML)(L),0,12th Pass,33,,Barh,0,0,M
Nitish Kumar,JD(U),0,Graduate,52,4318464,Barh,672674,0,M
Sanjay Kumar,RLD,0,Graduate,33,600,Barh,0,0,M
Sarbind Kumar,IND,0,Post Graduate,0,559500,Barh,0,0,M
Satendra Kumar Singh,IND,1,10th Pass,50,181529,Barh,0,0,M
Rajiv Ranjan Singh,JD(U),0,Graduate,50,6746462,Begusarai,0,1,M
D. P. Ojha,IND,0,Others,59,10831738,Begusarai,94974,0,M
Krishna Sahi,INC,0,Graduate Professional,73,18674805,Begusarai,0,0,F
Kumar Suman Singh,IND,2,Post Graduate,27,4808448,Begusarai,0,0,M
Manoj Kumar Mahto,BSP,0,Graduate,27,230000,Begusarai,0,0,M
Rajendra Mahto,IND,0,Not Given,0,,Begusarai,0,0,M
Ram Kishun Sah,AD,0,Post Graduate,59,2441000,Begusarai,0,0,M
Shankar Lal Chokhani,LSD,0,Not Given,0,,Begusarai,0,0,M
Sree Narayan Goswami,IJP,0,Literate,54,1710000,Begusarai,900,0,M
Raghunath Jha,RJD,2,12th Pass,66,11267189,Bettiah,0,0,M
Akbar Husain,IND,0,Graduate,28,68000,Bettiah,0,0,M
Dharmesh Prasad Verma,Samajwadi Janata Party (Rashtriya),0,Others,57,6000000,Bettiah,1544000,0,M
Diwakar Mani Tripathi,IND,0,Graduate,31,524100,Bettiah,0,0,M
Faiyazul Azam,BSP,0,Doctorate,64,2778941,Bettiah,52921,0,M
Krishn Nand Prasad,IND,0,12th Pass,41,261500,Bettiah,0,0,M
Madan Prasad Jaiswal,BJP,1,Post Graduate,68,10501000,Bettiah,0,0,M
Nafis Ahmad,IND,0,10th Pass,35,60000,Bettiah,0,0,F
Nasim Ahmad,SP,0,Post Graduate,63,6650000,Bettiah,10000,0,M
Prakash Jha,IND,0,12th Pass,50,22002194,Bettiah,8669788,0,M
Rahmat Ali,IND,0,Not Given,33,88000,Bettiah,0,0,M
Rajan Tiwari,IND,11,8th Pass,31,2408760,Bettiah,1703364,0,M
Ramchandra Sahani,CPI,1,Post Graduate,60,1145500,Bettiah,231000,0,M
Virendra Prasad Gupta,CPI(ML)(L),7,12th Pass,39,1327000,Bettiah,0,0,M
Sushil Kumar Modi,BJP,3,Post Graduate,51,3410312,Bhagalpur,935401,0,M
Akhil Bharatiya Sharma,IND,0,Others,40,10000,Bhagalpur,0,0,M
Ashok Ray,PTSS,0,Others,31,281000,Bhagalpur,0,0,M
Chunchun Pra Yadav,SP,0,Graduate,69,2897380,Bhagalpur,181539,0,M
Diwakar Lal Vanshi,IND,0,10th Pass,40,26700,Bhagalpur,0,0,M
Nagarmal Bajoria (Dhartipakar),ABHM,0,10th Pass,63,436900,Bhagalpur,0,0,M
Naresh Prasad Yadav,IND,0,Others,53,251161,Bhagalpur,10000,0,M
Prawez Khan,BSP,6,10th Pass,33,588437,Bhagalpur,0,0,M
Subodh Ray,CPM,0,Graduate,62,476439,Bhagalpur,0,0,M
Sunil Choudhary,IND,1,Graduate,32,134000,Bhagalpur,66000,0,M
Ajit Kumar Singh,JD(U),0,Post Graduate,45,14362110,Bikramganj,0,1,M
Arun Kumar Singh,BSP,1,12th Pass,47,5711940,Bikramganj,722949,0,M
Arun Singh,CPI(ML)(L),0,10th Pass,44,49000,Bikramganj,55606,0,M
Baban Singh Kushwaha,Rashtriya Samanta Dal,0,10th Pass,43,870947,Bikramganj,50000,0,M
Baijnath Bhagat,Shoshit Samaj Dal,0,Graduate Professional,52,110000,Bikramganj,0,0,M
Basudeo Hajarika,SAP,0,8th Pass,38,1650000,Bikramganj,12323,0,M
Girija Prasad Singh,IND,3,Graduate,44,110000,Bikramganj,0,0,M
Jyoti Shanker,IND,0,Graduate,28,125000,Bikramganj,0,0,M
Md Jamil Ansari,IND,0,Not Given,32,650000,Bikramganj,0,0,M
Ram Awadesh Singh,RLD,0,Post Graduate,65,175000,Bikramganj,635215,0,M
Ram Janam Singh,SHS,0,12th Pass,40,3865000,Bikramganj,0,0,M
Ram Prasad Singh,RJD,0,Graduate,66,3070655,Bikramganj,0,0,M
Rameshwar Prasad,IND,0,Graduate,40,189229,Bikramganj,0,0,M
Shri Niwas Singh,IND,0,Graduate,42,560000,Bikramganj,0,0,M
Sipahi Prasad,IND,0,Graduate,37,135000,Bikramganj,0,0,M
Virendra Singh,IND,0,Not Given,0,,Bikramganj,0,0,M
Lalmuni Chaubey,BJP,0,12th Pass,66,8431336,Buxar,0,1,M
Bisheshwar Pandey,IND,1,10th Pass,39,50570,Buxar,0,0,M
Dadan Singh,IND,2,10th Pass,40,1123000,Buxar,1281000,0,M
Lalsa Devi,IND,0,Not Given,37,124000,Buxar,100000,0,F
Ram Ekbal Chaudhari,Suheldev Bhartiya Samaj Party,0,Graduate,33,52800,Buxar,0,0,M
Ranjit Singh,SP,0,Others,56,3864000,Buxar,393866,0,M
Satendra Singh,IND,0,Not Given,47,50000,Buxar,0,0,M
Shiv Kumar Singh Kushwaha,BSP,0,10th Pass,44,1555443,Buxar,0,0,M
Shivanand Tiwary,RJD,0,10th Pass,60,717425,Buxar,303728,0,M
Shushila Devi,CPI(ML)(L),0,Others,35,2568000,Buxar,0,0,F
Tej Narayan Singh,CPI,1,Graduate,59,69154,Buxar,0,0,M
Lalu Prasad,RJD,7,Graduate Professional,55,8768342,Chapra,22041400,0,M
Abhay Raj Kishor Rai,BSP,2,10th Pass,52,651500,Chapra,103000,0,M
Bachchu Prasad,SP,0,10th Pass,34,127519,Chapra,0,0,M
Brajesh Kumar,IND,0,Post Graduate,37,71077,Chapra,0,0,M
Kamala Saran,IND,0,10th Pass,59,217376,Chapra,200000,0,M
Manoranjan Kumar Srivastava,IND,0,Not Given,36,589,Chapra,200000,0,M
Narendra Kumar Singh,IND,0,Not Given,42,17483,Chapra,0,0,M
Rajeev Pratap Rudy,BJP,0,Post Graduate,42,6175896,Chapra,1172932,0,M
Rajeshwar Singh,AD,0,10th Pass,34,400000,Chapra,0,0,M
Md. Ali Ashraf Fatmi,RJD,0,Post Graduate,48,2071240,Darbhanga,545183,1,M
Baidya Nath Yadav,CPI(ML)(L),1,Post Graduate,37,,Darbhanga,0,0,M
Jhari Lal Das,IND,0,Graduate,79,150600,Darbhanga,0,0,M
Kamal Narayan Sahu,BSP,0,Post Graduate,68,2200000,Darbhanga,7031,0,M
Kirti Azad,BJP,1,Graduate,43,5389512,Darbhanga,0,0,M
Md. Safi Alam,IND,0,10th Pass,32,50000,Darbhanga,0,0,M
Mithilesh Kumar Yadav,SP,0,Not Given,45,625000,Darbhanga,0,0,M
Ram Swarath Safi,IND,0,Not Given,30,32000,Darbhanga,0,0,M
Safi Ahmad,IND,0,Graduate,58,2550643,Darbhanga,9500,0,M
Rajesh Kumar Manjhi,RJD,0,8th Pass,32,,Gaya,26000,0,M
Ajay Kumar Choudhary,IND,0,Doctorate,43,5652,Gaya,63000,0,M
Balbir Chand,BJP,0,Graduate,60,6376167,Gaya,0,0,M
Janki Paswan,CPI,0,12th Pass,49,170600,Gaya,0,0,M
Laldev Manjhi,IND,0,Others,35,,Gaya,0,0,M
Manoj Kumar,SP,0,Graduate Professional,27,425000,Gaya,0,0,M
Niranjan Kumar,CPI(ML)(L),0,Graduate,32,270000,Gaya,0,0,M
Raju Manjhi,IND,0,10th Pass,42,,Gaya,5000,0,M
Ramadhar Rajwar,IJP,0,8th Pass,34,105000,Gaya,0,0,M
Shakti Raj,BSP,0,Graduate,25,94500,Gaya,0,0,M
Surbala Krishna,IND,0,Graduate,27,524000,Gaya,0,0,F
Vishwanath Chaudahary,AD,0,Graduate,31,583000,Gaya,0,0,M
Anirudh Prasad Alias Sadhu Yadav,RJD,3,Graduate,44,5234219,Gopalganj,443268,0,M
Chhathu Shah,BSP,0,Others,71,,Gopalganj,0,0,M
Dina Nath Manjhi,IND,0,Graduate,29,288000,Gopalganj,0,0,M
Monika Tiwari,BED,0,Post Graduate,25,41000,Gopalganj,0,0,F
Paras Nath Pathak,SP,0,Graduate,60,1374099,Gopalganj,0,0,M
Prabhu Dayal Singh,JD(U),1,Graduate,54,2607712,Gopalganj,100281,0,M
Pramod Kumar Patel,SAP,0,Graduate,38,305000,Gopalganj,20000,0,M
Ram Naresh Ram,CPI(ML)(L),1,10th Pass,54,172000,Gopalganj,0,0,M
Sushma Devi,IND,0,Graduate,26,495000,Gopalganj,0,0,F
Ram Vilas Paswan,LJNSP,0,Post Graduate,57,8332433,Hajipur,0,1,M
Chandeshwar Das,BSP,0,12th Pass,56,170000,Hajipur,0,0,M
Chhedi Paswan,JD(U),0,Post Graduate,48,28615457,Hajipur,46085,0,M
Jitendra Kumar,JP,0,Not Given,29,,Hajipur,0,0,M
Lalan Ram,IND,2,10th Pass,29,13300,Hajipur,50000,0,M
Laxman Paswan,AD,0,10th Pass,49,40000,Hajipur,0,0,M
Ram Sundar Das,Samajwadi Janata Party (Rashtriya),0,10th Pass,67,509587,Hajipur,1239302,0,M
Uttam Choudhary Unnat,JD(S),0,Post Graduate,25,20000,Hajipur,0,0,M
Ganesh Prasad Singh,RJD,0,Post Graduate,57,8990298,Jahanabad,294350,1,M
Ajay Kumar Bhadani,IND,0,Graduate,47,5000,Jahanabad,0,0,M
Arun Kumar,JD(U),1,Doctorate,44,10594721,Jahanabad,398145,0,M
Atendra Singh,IND,0,10th Pass,29,22430000,Jahanabad,0,0,M
Chandrashekhar Singh Alias Chandrashekhar Prasad Yadav,IND,0,Not Given,41,129000,Jahanabad,0,0,M
Jagya Nand Singh,IND,0,12th Pass,30,142000,Jahanabad,0,0,M
Mahanand Prasad,CPI(ML)(L),3,12th Pass,38,191600,Jahanabad,0,0,M
Naushad Ahmad,BSP,0,10th Pass,51,856500,Jahanabad,0,0,M
Ram Singhasan Singh,AD,0,10th Pass,49,450400,Jahanabad,4000,0,M
Ramashray Prasad Singh,SPVD,0,Not Given,79,2322751,Jahanabad,200000,0,M
Sadhu Sinha,IND,0,Graduate,59,445766,Jahanabad,0,0,M
Satyendra Prasad Yadav,IND,2,8th Pass,43,366000,Jahanabad,0,0,M
Sheo Pujan Singh,JP,0,10th Pass,65,550000,Jahanabad,73000,0,M
Tapsi Singh,IND,0,10th Pass,56,1405000,Jahanabad,0,0,M
Devendra Prasad Yadav,RJD,0,Graduate,53,1137321,Jhanjharpur,245123,1,M
Deo Nath Yadav,SP,4,12th Pass,49,2005819,Jhanjharpur,89308,0,M
Jagannath Mishra,JD(U),1,Doctorate,67,6894154,Jhanjharpur,535163,0,M
Janak Roy,IND,0,10th Pass,54,4816000,Jhanjharpur,260000,0,M
Raghu Nath Prashad,BSP,0,10th Pass,30,49000,Jhanjharpur,40000,0,M
Sanjay Kumar,IND,0,Graduate Professional,30,147000,Jhanjharpur,0,0,M
Upendar Paswan,IND,0,8th Pass,38,203160,Jhanjharpur,0,0,M
Nikhil Kumar Choudhary,BJP,1,Graduate,61,4535938,Katihar,0,0,M
Binod Kumar Thakur,IND,0,Graduate,36,136200,Katihar,0,0,M
Mahmad Iqbal Qureshi,IND,0,12th Pass,29,,Katihar,0,0,M
Mubarak Hussain,SP,1,Graduate,54,640000,Katihar,282000,0,M
Pradeep Kumar Sah,IND,0,Graduate,39,65155,Katihar,0,0,M
Pradeep Kumar Sharma,IND,0,12th Pass,43,267980,Katihar,0,0,M
Prem Kumar,SHS,0,Graduate,25,131700,Katihar,0,0,M
Quddus Ali,CPI(ML)(L),5,Post Graduate,43,1117625,Katihar,23000,0,M
Radha Uraon,JDP,0,10th Pass,50,134700,Katihar,0,0,M
Shah Tariq Anwar,NCP,2,Graduate,54,10009307,Katihar,39782,0,M
Shiv Nandan Mandal,BSP,0,Graduate,70,608844,Katihar,22000,0,M
Sovran Rajak,IND,0,Not Given,56,305280,Katihar,2000,0,M
Sunil Kumar Choudhary,IND,0,10th Pass,37,50000,Katihar,0,0,M
Sushil Kumar Paswan,IND,0,Graduate,31,167041,Katihar,0,0,M
Rabindra Ku. Rana,RJD,1,Graduate Professional,58,6336271,Khagaria,0,0,M
Bharat Kumar Yadav,KVSP,2,Graduate,50,20745530,Khagaria,0,0,M
Bishweshwar Prasad Chaurasia,SP,2,Graduate,64,440000,Khagaria,0,0,M
Deepak Kumar Singh,IND,0,Graduate,34,19000,Khagaria,0,0,M
Lakshman Sahani,BSP,0,10th Pass,59,1497817,Khagaria,0,0,M
Madhulata Devi,AD,0,12th Pass,47,255500,Khagaria,0,0,F
Rambilas Paswan,IND,0,8th Pass,43,47000,Khagaria,0,0,M
Ramgulam Sahani,SAP,0,Graduate,66,1332034,Khagaria,50000,0,M
Renu Kumari,JD(U),0,Post Graduate,41,1528295,Khagaria,0,0,F
Taslimuddin,RJD,9,Literate,62,5525834,Kishanganj,1012986,0,M
Abdul Jalil Mastan,SP,0,12th Pass,48,1378489,Kishanganj,202500,0,M
Chhotelal Mahto,IND,0,Not Given,27,10000,Kishanganj,0,0,M
Dev Kumar Sah,IND,0,10th Pass,29,25523,Kishanganj,0,0,M
Dilip Kumar Panjiar,IND,0,Graduate,29,50000,Kishanganj,0,0,M
Lal Chand Jalan,IND,0,10th Pass,42,1174124,Kishanganj,46200,0,M
Nevi Lal Das,IND,0,Not Given,40,77000,Kishanganj,0,0,M
Syam Sunder Thakur,IND,0,10th Pass,35,,Kishanganj,0,0,M
Syed Shahnawaz Hussain,BJP,0,10th Pass,35,3996000,Kishanganj,605000,0,M
Vishwanath Kejariwal,BSP,0,Post Graduate,71,7090850,Kishanganj,5529,0,M
Lalu Prasad,RJD,7,Graduate Professional,55,8768340,Madhepura,22041400,0,M
Anant Lal Sada,SP,0,Post Graduate,36,125750,Madhepura,2260,0,M
Arvind Sah,BSP,0,10th Pass,30,375000,Madhepura,0,0,M
Dr. Bijendra Kumar,IND,1,Doctorate,33,6100,Madhepura,0,0,M
Md. Kamaluddin,JHP,0,Others,62,615000,Madhepura,0,0,M
N. K. Singh,SAP,0,Post Graduate,66,5613304,Madhepura,0,0,M
Prasanna Kumar,IND,0,10th Pass,56,797700,Madhepura,0,0,M
Radheshyam Agarwal,IND,0,10th Pass,63,13158067,Madhepura,0,0,M
Ram Naresh Chaupal,IND,0,Graduate,44,75000,Madhepura,0,0,M
Satto Mandal,IND,0,5th Pass,39,581500,Madhepura,0,0,M
Sharad Yadav,JD(U),1,Graduate Professional,55,7780000,Madhepura,354647,0,M
Shashishekhar Prasad Singh,IND,0,Not Given,54,259000,Madhepura,0,0,M
Dr. Shakeel Ahmad,INC,0,Graduate Professional,47,1859000,Madhubani,300000,1,M
Ajay Kumar Purbe,SP,0,Others,42,4601993,Madhubani,0,0,M
Chaturanan Mishra,CPI,1,10th Pass,79,452000,Madhubani,0,0,M
Hukum Deo Narayan Yadav,BJP,0,Graduate,66,11296061,Madhubani,138313,0,M
Irfanur Rahman,RLD,0,Others,30,,Madhubani,0,0,M
Mishri Das,BSP,0,Post Graduate,45,42700,Madhubani,15000,0,M
Parikshan Paswan,IND,0,10th Pass,26,,Madhubani,0,0,M
Pashupati Chaudhary,IND,1,Not Given,35,17744,Madhubani,0,0,M
Rajendra Yadav,IND,0,8th Pass,27,140000,Madhubani,0,0,M
Ram Chandra Yadav,KSVP,0,12th Pass,0,1192000,Madhubani,300000,0,M
Prabhunath Singh,JD(U),11,12th Pass,49,3296840,Maharajganj,530175,0,M
Brajesh Singh,IND,0,12th Pass,41,,Maharajganj,0,0,M
Dinesh Rai,IND,0,Not Given,27,1200,Maharajganj,0,0,M
Dr. Mahachandra Prasad Singh,IND,0,Doctorate,55,3779612,Maharajganj,387780,0,M
Girja Devi,IND,0,Post Graduate,60,9556899,Maharajganj,73350,0,F
Jitendra Swami,RJD,1,Post Graduate,44,1129241,Maharajganj,180000,0,M
Kanhaiya Yadav,BSP,0,10th Pass,54,770000,Maharajganj,81200,0,M
Rambahadur Singh,Samajwadi Janata Party (Rashtriya),0,Graduate,65,4226054,Maharajganj,57222,0,M
Sawaliya Ram,IND,0,Not Given,37,410569,Maharajganj,0,0,M
Surendra Ram,IND,0,10th Pass,29,175000,Maharajganj,0,0,M
Vishundeo Ram,IND,0,8th Pass,49,5075000,Maharajganj,0,0,M
Jay Prakash Narayan Yadav,RJD,1,Post Graduate,54,1880178,Monghyr,172602,0,M
Anand Mohan,SPVD,0,Literate,56,12829826,Monghyr,0,0,M
Arjun Kumar Bind,BSP,0,12th Pass,57,51000,Monghyr,0,0,M
Brahma Nand Mandal,SAP,0,12th Pass,55,2651155,Monghyr,692819,0,M
Dr. Monazir Hassan,JD(U),0,Doctorate,46,316298,Monghyr,163410,0,M
Jang Bahadur Ram,IND,0,Literate,64,100000,Monghyr,0,0,M
Ram Deo Singh Yadav,RLD,0,Graduate,0,311548,Monghyr,632327,0,M
Shiv Nandan Prasad Singh,SP,0,Others,71,2321904,Monghyr,155832,0,M
Sujay Kumar Bhanu,IND,0,Graduate,39,42400,Monghyr,0,0,M
Akhiles Prasad Singh,RJD,0,Post Graduate,41,3669358,Motihari,0,1,M
Bhagwan Lal Sah,IND,0,Literate,48,565000,Motihari,0,0,M
Bhola Sah,IND,0,10th Pass,36,130000,Motihari,7000,0,M
Kameshwar Prasad,IND,0,Not Given,29,25200,Motihari,30000,0,M
