Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Jai Prakash,IND,0,Graduate Professional,35,214500,Mathura,0,0,M
Manvendra Singh,INC,0,12th Pass,62,14959430,Mathura,1649007,0,M
Pitam Singh,IND,0,Graduate,72,9468000,Mathura,0,0,M
Pramod Kumar Pachauri,IND,0,Graduate,41,8134000,Mathura,0,0,M
Shyam Sundar,IND,0,10th Pass,31,2800500,Mathura,0,0,M
Shyam Sunder Sharma,BSP,0,Post Graduate,57,32557287,Mathura,0,0,M
Vinod,IND,0,Graduate Professional,41,61430,Mathura,0,0,M
Yadram Pankaj,BSP(K),2,10th Pass,56,5038200,Mathura,0,0,M
Rajendra Agarwal,BJP,0,Post Graduate,59,2121825,Meerut,315620,1,M
Ajay Agarwal,Samajwadi Janata Party (Rashtriya),0,Graduate Professional,44,33425000,Meerut,25487,0,M
Anil Kumar Subhash,IND,2,Post Graduate,48,1600000,Meerut,0,0,M
Arun Kumar Jain,NCP,2,Graduate,57,805000,Meerut,0,0,M
Atul Tyagi,IND,0,Graduate,49,16980000,Meerut,0,0,M
Bharat Bhusan,IND,1,12th Pass,44,5389,Meerut,0,0,M
Dara Singh,IND,0,10th Pass,39,360486,Meerut,600000,0,M
Dr. Hari Singh Azad,Akhil Bharatiya Loktantra Party,0,5th Pass,65,55600,Meerut,0,0,M
Dr. Surendar Kumar Khatri,IND,0,Doctorate,61,2724696,Meerut,2368455,0,M
Jeneshwar Prashad Sharma,RVNP,0,12th Pass,60,1246500,Meerut,0,0,M
Khalid Ahmad,IND,0,8th Pass,28,20000,Meerut,0,0,M
Krishna Kumar Garg,IND,0,Graduate,59,22779406,Meerut,50000,0,M
Krishna Pal,IND,0,10th Pass,28,78896,Meerut,0,0,M
Lohari,IND,0,Literate,50,558000,Meerut,0,0,M
Malook Nagar,BSP,0,Graduate,43,853165000,Meerut,0,0,M
Moh. Shahid,IND,0,5th Pass,40,43129067,Meerut,0,0,M
Mughis Ahmad Gilani,CPI,1,Post Graduate,53,443463,Meerut,222000,0,M
Rajendra Sharma,INC,0,Graduate Professional,61,10011281,Meerut,350000,0,M
Rajendra Singh Yadav,IND,0,10th Pass,50,100000,Meerut,0,0,M
Rajesh Kumar,IJP,0,10th Pass,42,1032257,Meerut,290000,0,M
Rajkumar Tyagi,ABHM,0,Graduate,38,7210000,Meerut,2368455,0,M
Sanjeev Kumar,IND,0,Graduate,27,76137,Meerut,0,0,M
Santosh Ahluwalia,RDMP,0,Post Graduate,40,3982750,Meerut,0,0,F
Shahid Manzoor,SP,0,Post Graduate,54,18808730,Meerut,0,0,M
Shreepal Singh,IND,0,Graduate,35,4532250,Meerut,500000,0,M
Sudhir Nandan Saran,IND,0,Graduate,62,208847,Meerut,38215,0,M
Sunil Kumar,IND,1,Post Graduate,30,15000,Meerut,0,0,M
Tejveer Singh,RWS,0,Graduate Professional,67,7037400,Meerut,90000,0,M
Zarrar,IND,0,Post Graduate,43,837955,Meerut,0,0,M
Bal Kumar Patel,SP,10,12th Pass,48,22978000,Mirzapur,11695272,0,M
Ajay Shanker,GMS,0,Others,33,,Mirzapur,0,0,M
Anil Kumar Maurya,BSP,0,Post Graduate,37,15852990,Mirzapur,0,0,M
Anoop Kumar,IND,0,Post Graduate,34,76700,Mirzapur,0,0,M
Anurag Singh,BJP,0,Post Graduate,42,16297500,Mirzapur,0,0,M
Chhabeele,IND,0,Not Given,41,25000,Mirzapur,0,0,M
Dangar,IND,0,Literate,52,730500,Mirzapur,0,0,M
Dulari,IND,0,Not Given,61,3095195,Mirzapur,0,0,F
Hans Kumar,IND,1,Not Given,37,125000,Mirzapur,0,0,M
Jagdish,AD,0,Others,49,47619574,Mirzapur,800000,0,M
Kailash,BSA,0,8th Pass,48,62000,Mirzapur,0,0,M
Kheladi,GGP,0,Not Given,58,1000,Mirzapur,0,0,M
Krishna Chand,IND,0,8th Pass,40,4757000,Mirzapur,0,0,M
Krishna Chand Shukla,IND,0,Post Graduate,40,3949000,Mirzapur,600000,0,M
Lalji,RAD,0,12th Pass,48,2010000,Mirzapur,125000,0,M
Lalti Devi,VP,0,Literate,54,1450000,Mirzapur,0,0,F
Manik Chand,IND,0,Not Given,37,256000,Mirzapur,0,0,M
Mohd. Sagir,National Loktantrik Party,0,12th Pass,41,300500,Mirzapur,100000,0,M
Munna Lal,IND,0,Graduate,34,1428400,Mirzapur,0,0,M
Prem Chand,PMSP,0,Post Graduate,45,215000,Mirzapur,8000,0,M
Radhe Shyam,BRP,0,8th Pass,58,388000,Mirzapur,0,0,M
Ram Gopal,IND,0,Graduate,53,180635,Mirzapur,0,0,M
Ram Raj,IND,0,Not Given,37,,Mirzapur,150000,0,M
Ramesh Dubey,INC,0,8th Pass,66,62799155,Mirzapur,0,0,M
Shankar,CPI(ML)(L),1,Not Given,58,,Mirzapur,0,0,M
Shyam Lal,EKSP,1,12th Pass,41,3654000,Mirzapur,0,0,M
Trilok Nath Verma,IJP,0,Others,61,6701680,Mirzapur,700000,0,M
Ashok Kumar Rawat,BSP,0,Post Graduate,42,6221049,Misrikh,665426,1,M
Anil Kumar Alias Anil Bhargav,BJP,1,Post Graduate,37,6448396,Misrikh,397400,0,M
Om Prakash,INC,0,Post Graduate,47,16816822,Misrikh,3398143,0,M
Rakesh Kumar,IND,0,Literate,26,63500,Misrikh,0,0,M
Ram Autar,RPI(A),0,Not Given,52,1502466,Misrikh,0,0,M
Ram Dayal,IND,0,Literate,64,2171000,Misrikh,35000,0,M
Ram Sagar,IND,0,12th Pass,34,376000,Misrikh,0,0,M
Saheb Lal,IND,0,Graduate,27,60000,Misrikh,0,0,M
Sanjaykumar,IND,0,12th Pass,26,110000,Misrikh,16000,0,M
Shiv Pal,IND,0,10th Pass,44,2276000,Misrikh,0,0,M
Shyam Prakash,SP,1,Graduate,49,7252808,Misrikh,300000,0,M
Uday Pratap,IND,0,12th Pass,39,101122,Misrikh,0,0,M
Vishambhar Dayal,RCP,0,Graduate,38,1174300,Misrikh,200000,0,M
Sushila Saroj,SP,0,Post Graduate,58,28680230,Mohanlalganj,2452429,1,F
Jai Prakash,BSP,0,Graduate,50,18381208,Mohanlalganj,1951970,0,M
Jaipal Pathik,RCP,9,12th Pass,50,34000,Mohanlalganj,170000,0,M
R.K.Chaudhary,Rashtriya Swabhimaan Party,1,Graduate Professional,50,1233023,Mohanlalganj,0,0,M
Ram Dhan,IND,0,Literate,42,5000,Mohanlalganj,0,0,M
Ranjan Kumar Chaudhary,BJP,0,Post Graduate,38,4330738,Mohanlalganj,551181,0,M
Sattideen,UPRP,0,Illiterate,53,2697664,Mohanlalganj,285700,0,M
Mohammed Azharuddin,INC,0,Graduate,46,25233948,Moradabad,565160,1,M
Fareed Jabbar,IND,0,Post Graduate,46,138360000,Moradabad,37000000,0,M
Har Swaroop Sharma,RSMD,0,Post Graduate,56,6515500,Moradabad,1730000,0,M
Hari Om,IND,0,12th Pass,35,100597,Moradabad,0,0,M
Jahid,IND,0,8th Pass,44,1259150,Moradabad,0,0,M
Kunwar Sarvesh Kumar,BJP,4,12th Pass,57,29516747,Moradabad,0,0,M
Mohammad Rizwan,SP,4,Graduate,58,3777148,Moradabad,78000,0,M
Mohd. Yunus,IND,4,Literate,30,1116665,Moradabad,0,0,M
Muhammed Zafar Iqbal,IND,0,Literate,59,2760000,Moradabad,0,0,M
Natthu Singh,IND,0,12th Pass,62,8371860,Moradabad,0,0,M
Patram,IND,0,Literate,46,1182000,Moradabad,0,0,M
Rajiv Tihen,BSP,0,12th Pass,46,5880413,Moradabad,12460293,0,M
Rinki Saini,IND,0,12th Pass,26,51000,Moradabad,0,0,F
Rishi Pal,ABHM,0,10th Pass,41,3640000,Moradabad,0,0,M
Sagir Husain,IND,0,12th Pass,36,4791500,Moradabad,433327,0,M
Sanjay Kumar Urf Sanjay Kumar Goswami,IND,0,12th Pass,32,12400,Moradabad,0,0,M
Shakeel Ahmed,NLHP,1,5th Pass,47,2157570,Moradabad,0,0,M
Tota Ram,IND,0,8th Pass,57,196665,Moradabad,0,0,M
Kadeer Rana,BSP,4,Literate,45,58451906,Muzaffarnagar,0,0,M
Abdul Ajij,PECP,1,10th Pass,57,11396086,Muzaffarnagar,0,0,M
Anuradha Chaudhary,RLD,0,Graduate,48,79870000,Muzaffarnagar,0,0,F
Asutosh Pandey,Lok Dal,0,Graduate,30,5295000,Muzaffarnagar,0,0,M
Bhagwat Singh,IND,0,Graduate Professional,66,1445000,Muzaffarnagar,0,0,M
Dheer Singh,CPI,0,12th Pass,45,2023000,Muzaffarnagar,600000,0,M
Hrendra Singh Malik,INC,0,Graduate,54,21968281,Muzaffarnagar,3524647,0,M
Indrapal,IND,0,12th Pass,67,3248050,Muzaffarnagar,0,0,M
Manish,ABHM,0,10th Pass,35,503374,Muzaffarnagar,0,0,M
Mukta Singh,IND,0,Post Graduate,35,4302000,Muzaffarnagar,0,0,F
Narendra Kumar,IND,0,8th Pass,44,105592,Muzaffarnagar,0,0,M
Nawab Ali,NLHP,0,10th Pass,28,1380000,Muzaffarnagar,150000,0,M
Pramod Pal,IND,0,5th Pass,41,409204,Muzaffarnagar,0,0,M
Rajendra Singh,IND,0,10th Pass,60,4189000,Muzaffarnagar,350000,0,M
Ranveer,IND,0,Graduate Professional,49,615000,Muzaffarnagar,0,0,M
Reeta,MKUP,0,Graduate,31,1492642,Muzaffarnagar,0,0,F
Salamoodeen,NELU,0,Literate,45,1307000,Muzaffarnagar,0,0,M
Salek Malik,IND,0,8th Pass,37,1747000,Muzaffarnagar,1116000,0,M
Sangeet Singh Som,SP,1,Graduate,29,16490000,Muzaffarnagar,0,0,M
Satish Kumar,JSP,0,12th Pass,32,1051100,Muzaffarnagar,0,0,M
Satyveer,IND,0,Graduate,45,7121000,Muzaffarnagar,0,0,M
Veerpal,BSKP,0,8th Pass,32,120479,Muzaffarnagar,0,0,M
Vijay,IND,0,12th Pass,36,483200,Muzaffarnagar,0,0,M
Yashvir Singh,SP,1,12th Pass,36,784562,Nagina,0,0,M
Asarpat,IND,0,12th Pass,41,322010,Nagina,0,0,M
Babli Alias Gulsan Jahan,NELU,0,Literate,34,512000,Nagina,0,0,F
Bhisham Prasad,IND,0,Literate,52,130000,Nagina,0,0,M
Isam Singh,INC,0,Others,51,16926590,Nagina,264000,0,M
Munsiram,RLD,0,Others,59,7064554,Nagina,120573,0,M
Nobahar Singh,IND,0,12th Pass,49,6400000,Nagina,300000,0,M
Ram Chander,IND,0,Graduate,44,560000,Nagina,0,0,M
Ram Kishan Singh,BSP,0,Post Graduate,65,8719145,Nagina,0,0,M
Ranjeet,NBNP,0,Literate,40,222000,Nagina,0,0,M
Tej Singh,Ambedkar Samaj Party,1,Graduate,53,18636224,Nagina,0,0,M
Udit Raj,IJP,0,Doctorate,51,16502117,Nagina,131342,0,M
Vijay Prakash,PECP,0,Post Graduate,70,4400000,Nagina,0,0,M
Yadram,IND,0,Graduate,44,1097205,Nagina,0,0,M
Kapil Muni Karwariya,BSP,4,Graduate Professional,42,,Phulpur,0,0,M
Bharat Lal,IND,0,12th Pass,52,25000,Phulpur,0,0,M
Chandrajeet,Lok Dal,0,Graduate,28,58000,Phulpur,0,0,M
Devendra Pratap Singh,RDMP,1,Not Given,38,150000,Phulpur,0,0,M
Dharmaraj Singh Patel,INC,3,Post Graduate,50,5104000,Phulpur,0,0,M
Dr. Milan Mukherjee,IND,0,Not Given,67,,Phulpur,0,0,M
Dr. Neeraj,IND,0,Post Graduate,43,7617327,Phulpur,0,0,M
Dr. Sone Lal Patel,IND,0,Doctorate,59,30589802,Phulpur,0,0,M
Karan Singh Patel,BJP,0,Post Graduate,50,5018597,Phulpur,28442,0,M
Krishna Kumar,IND,0,Not Given,33,138000,Phulpur,0,0,M
Lallan Singh,Rashtriya Swabhimaan Party,6,8th Pass,35,4953000,Phulpur,0,0,M
Munishwar Singh Maurya,IND,0,Graduate Professional,65,1475000,Phulpur,0,0,M
Pradeep Kumar Srivastava,AD,0,Post Graduate,49,11292327,Phulpur,0,0,M
Radheshyam Singh Yadav,IND,0,Not Given,72,1100800,Phulpur,0,0,M
Radhika Pal,IND,0,Post Graduate,34,123000,Phulpur,250000,0,F
Ram Janm Yadav,IND,0,Post Graduate,31,25000,Phulpur,0,0,M
Ramshankar,IND,0,Graduate,47,1000000,Phulpur,0,0,M
Samar Bahadur Sharma,IND,0,Not Given,40,19000,Phulpur,0,0,M
Sanjeev Kumar Mishra,Yuva Vikas Party,0,Post Graduate,30,1597000,Phulpur,110746,0,M
Satish Yadav,IJP,0,Post Graduate,34,1510025,Phulpur,0,0,M
Shyama Charan Gupta,SP,0,Graduate Professional,63,135600000,Phulpur,188186,0,M
Vijay Kumar,GMS,0,Literate,56,750000,Phulpur,0,0,M
Virendra Pal Singh,IND,0,Graduate Professional,66,11027000,Phulpur,0,0,M
Feroze Varun Gandhi,BJP,6,Graduate,29,49267810,Pilibhit,0,0,M
Ganga Charan,BSP,0,Graduate Professional,45,298273248,Pilibhit,0,0,M
Harish Kumar,BSRD,0,8th Pass,44,132800,Pilibhit,0,0,M
Harpal Singh,RCP,0,12th Pass,26,110000,Pilibhit,0,0,M
Indra Pal,AD,0,Post Graduate,58,5055000,Pilibhit,200000,0,M
Jamuna Davi,RKSP,0,Literate,54,100000,Pilibhit,0,0,F
Krishna Adhikari,CPI(ML)(L),6,10th Pass,44,64450,Pilibhit,0,0,M
Lalta Prasad,IND,0,5th Pass,51,35000,Pilibhit,0,0,M
Mahavir Singh,IND,0,Post Graduate,49,21751000,Pilibhit,0,0,M
Mahesh Saxena,IND,0,12th Pass,51,3700000,Pilibhit,0,0,M
Master Chotey Lal Gangwar,NCP,0,Literate,61,6901000,Pilibhit,45000,0,M
Ram Kumar Arya,Akhil Bharatiya Rajarya Sabha,0,Post Graduate,40,1245000,Pilibhit,0,0,M
Ram Narayan Singh,IND,0,Post Graduate,44,512000,Pilibhit,0,0,M
Riyaz Ahmad,SP,0,Post Graduate,44,5912608,Pilibhit,2429125,0,M
V. M. Singh,INC,8,Graduate,49,6321566925,Pilibhit,3935858,0,M
Viquarul Hasan Khan,IND,0,Post Graduate,40,2115000,Pilibhit,0,0,M
Rajkumari Ratna Singh,INC,5,Graduate,49,678270725,Pratapgarh,1002000,0,M
A. Rashid Ansari,MC,1,Graduate,54,1789119,Pratapgarh,0,0,M
Arun Kumar,Samajwadi Janata Party (Rashtriya),0,12th Pass,48,101549,Pratapgarh,0,0,M
Atul Dwivedi,IND,0,Not Given,29,80000,Pratapgarh,0,0,M
Badri Prasad,IND,0,Graduate,48,,Pratapgarh,0,0,M
Chhangalal,IND,0,Literate,56,500000,Pratapgarh,0,0,M
Dinesh Pandey Alias D.K. Pandey,IND,0,Not Given,34,265000,Pratapgarh,0,0,M
Jitendra Pratap Singh,IND,0,12th Pass,40,135000,Pratapgarh,50000,0,M
Kunwar Akshaya Pratap Singh,SP,5,8th Pass,41,42118096,Pratapgarh,19054082,0,M
Lakshmi Narain Pandey (Guru Ji),BJP,2,Graduate,57,15785801,Pratapgarh,0,0,M
Muneeshwar Singh,IND,0,Graduate Professional,65,1475000,Pratapgarh,0,0,M
Rajesh,KKJHS,0,Graduate,36,135000,Pratapgarh,0,0,M
Ram Samujh,IND,0,Others,60,200000,Pratapgarh,0,0,M
Ramesh Kumar,IND,0,Graduate,31,912463,Pratapgarh,30540,0,M
Rammurti Mishra,IND,0,Not Given,36,145000,Pratapgarh,0,0,M
Rani Pal,IND,0,Literate,58,150000,Pratapgarh,0,0,F
Satram,IND,0,Graduate Professional,42,127000,Pratapgarh,0,0,M
Shivram,IND,0,12th Pass,51,2415000,Pratapgarh,185000,0,M
Udhav Ram,IND,0,Graduate,53,380000,Pratapgarh,0,0,M
Vinod,IND,0,Literate,29,270000,Pratapgarh,0,0,M
Sonia Gandhi,INC,0,Others,62,13794768,Rae bareli,0,0,M
Alok Kumar Singh,IND,0,Post Graduate,32,188315,Rae bareli,522200,0,M
Anil Kumar Maurya,AD,2,Not Given,31,20000,Rae bareli,0,0,M
Avnish,IND,0,8th Pass,31,30000,Rae bareli,0,0,M
Babulal,IND,0,Literate,61,392849,Rae bareli,2000,0,M
Dinesh,RCP,0,Post Graduate,32,235000,Rae bareli,0,0,M
Horilal,IND,0,Post Graduate,41,250000,Rae bareli,18500,0,M
Iliyas Hussain,IND,0,Not Given,36,98109,Rae bareli,0,0,M
Lajjawati Kanchan,IND,0,10th Pass,43,121160,Rae bareli,0,0,M
Manoj Kumar S/O Hanumant Prasad,IND,0,Literate,36,285000,Rae bareli,0,0,M
Manoj Kumar S/O Ram Naresh Singh,IND,0,Graduate,50,605000,Rae bareli,500,0,M
R.B.Singh,BJP,0,Graduate,44,2798000,Rae bareli,500000,0,M
R.S.Kushwaha,BSP,0,12th Pass,52,8919388,Rae bareli,933025,0,M
Rama Shankar,IND,0,Literate,42,61000,Rae bareli,0,0,M
Shyam Bihari Gupta,IND,0,12th Pass,44,530000,Rae bareli,0,0,M
Sripal,IND,0,Post Graduate,45,152000,Rae bareli,0,0,M
Jaya Prada Nahata,SP,0,12th Pass,45,131490118,Rampur,1398995,1,F
Arif Sikandar Urf Raju Mian,IND,0,5th Pass,34,30000,Rampur,0,0,M
Begum Noor Bano Urf Mehtab Zamani Begum,INC,0,10th Pass,70,27603385,Rampur,161758,0,F
Bholey Khan,IND,0,Literate,46,3616657,Rampur,0,0,M
Deepchand Gupta,JKD,0,Post Graduate,51,753381,Rampur,0,0,M
Gendan Lal,IND,0,8th Pass,42,175000,Rampur,0,0,M
Ghan Shyam Singh Lodhi,BSP,0,8th Pass,48,12493082,Rampur,6200000,0,M
Jagdish Saran Sagar,IND,0,5th Pass,39,693000,Rampur,0,0,M
Kapil Dev,IND,1,12th Pass,30,3573500,Rampur,160258,0,M
Mukhtar Abbas Naqvi,BJP,1,Graduate,51,25360000,Rampur,1000000,0,M
Sameena Bi,Rashtriya Swabhimaan Party,3,12th Pass,27,1000,Rampur,0,0,M
Sanjeev Kumar,AD,0,Post Graduate,47,2137000,Rampur,0,0,M
Shakkan Khan,IND,0,Literate,61,370000,Rampur,0,0,M
Shripal Gupta,BSP(K),0,8th Pass,38,685000,Rampur,0,0,M
Sifaat Ali Khan,Indian Union Muslim League,0,Graduate,48,104000,Rampur,0,0,M
Tariq Mian Deshmukh,IND,0,12th Pass,41,417500,Rampur,0,0,M
Pakauri Lal,SP,0,Literate,57,1762515,Robertsganj,0,1,M
Chandra Shekhar,JPS,0,12th Pass,34,550000,Robertsganj,0,0,M
Gulab,PDFO,2,Others,31,2547000,Robertsganj,0,0,M
Munni Devi,RSMD,0,Not Given,42,380000,Robertsganj,0,0,F
Ram Adhar Joseph,INC,0,Post Graduate,43,7273075,Robertsganj,0,0,M
Ram Chandra Tyagi,BSP,0,Not Given,54,3225900,Robertsganj,0,0,M
Ram Shakal,BJP,0,Post Graduate,47,3096064,Robertsganj,230262,0,M
Rambriksha,IND,0,Not Given,39,83000,Robertsganj,0,0,M
Ramesh Kumar,AD,0,Graduate,31,3965500,Robertsganj,0,0,M
Shrawan Kumar,RWS,0,Graduate,41,168000,Robertsganj,0,0,M
Jagdish Singh Rana,BSP,0,Graduate,53,18867277,Saharanpur,298187,1,M
Chandra Prakash Arora,IND,0,Post Graduate,53,1553000,Saharanpur,0,0,M
Chattar Singh Kashyap,VAJP,0,Not Given,54,14183448,Saharanpur,0,0,M
Chintamani,IND,0,Graduate Professional,60,2066500,Saharanpur,0,0,M
Gajay Singh,INC,0,10th Pass,50,60422000,Saharanpur,0,0,M
Haji Mohammed Tauseef,PECP,1,Graduate,45,21790000,Saharanpur,0,0,M
Jaswant Singh Saini,BJP,0,Post Graduate,38,1886000,Saharanpur,0,0,M
M.Rashid Khan,IND,0,10th Pass,45,5556000,Saharanpur,0,0,M
Mashkoor,IND,0,Literate,49,920000,Saharanpur,0,0,M
Mohd.Asif,IND,0,Post Graduate,25,689000,Saharanpur,0,0,M
Nathlu Ram,IND,0,Doctorate,57,1095000,Saharanpur,0,0,M
Rasheed Masood,SP,1,Post Graduate,59,52723138,Saharanpur,1776477,0,M
Sushil Kumar,Rashtriya Swabhimaan Party,0,10th Pass,34,115000,Saharanpur,0,0,M
Tejveer,IND,0,12th Pass,48,6557990,Saharanpur,0,0,M
Yogesh Gambhir,BD,0,10th Pass,41,4097000,Saharanpur,510000,0,M
Ramashankar Rajbhar,BSP,0,Graduate,48,2305000,Salempur,0,1,M
Ameer,IND,0,12th Pass,53,3115000,Salempur,0,0,M
Dr. Bhola Pandey,INC,3,Doctorate,55,23614057,Salempur,3108319,0,M
Fate Bahadur,SBSP,0,Post Graduate,35,1675000,Salempur,0,0,M
Fulendra,IND,0,Literate,40,546000,Salempur,0,0,M
Harikewal,SP,0,8th Pass,71,6619949,Salempur,0,0,M
Harishchand,EKSP,0,8th Pass,48,270000,Salempur,0,0,M
Izhar,PECP,0,Literate,48,9342499,Salempur,226700,0,M
Jang Bahadur,BSD,0,8th Pass,50,191000,Salempur,0,0,M
Mahesh,IND,0,Illiterate,70,510000,Salempur,0,0,M
Man Ji,IND,0,Literate,50,769750,Salempur,0,0,M
Parasuram,IND,0,Literate,56,435000,Salempur,20000,0,M
Rajendra Alias Rajan,IND,0,Literate,33,1595000,Salempur,0,0,M
Ramashray Chauhan,MOP,0,Post Graduate,55,2256000,Salempur,0,0,M
Ramcharan,PDF,0,12th Pass,72,842000,Salempur,0,0,M
Ramdayal,JPS,0,Literate,57,750700,Salempur,0,0,M
Ramnawami Yadav,SWJP,0,Literate,37,694850,Salempur,1000,0,M
Ravishankar Singh (Pappu),JD(U),3,Graduate,38,7695000,Salempur,0,0,M
Sanjay,IND,0,Post Graduate,36,2460000,Salempur,0,0,M
Sarvdaman,IND,0,Post Graduate,26,1010500,Salempur,0,0,M
Satish,IND,0,Literate,37,610000,Salempur,0,0,M
Shailendra,IND,0,Literate,36,50000,Salempur,0,0,M
Sriram,CPI(ML)(L),0,Post Graduate,50,100000,Salempur,0,0,M
Vindhachal,IND,0,Literate,44,,Salempur,0,0,M
Zubair,NELU,0,12th Pass,39,649499,Salempur,0,0,M
Dr. Shafiqur Rahman Barq,BSP,0,Graduate,76,7059763,Sambhal,0,1,M
Ashok,NBNP,0,10th Pass,48,20000,Sambhal,0,0,M
Chandra Pal Singh,BJP,0,12th Pass,51,4523836,Sambhal,405807,0,M
Chandra Vijay,INC,0,Graduate,56,46969860,Sambhal,951823,0,M
Dr. Praveen Kumar,IND,0,Post Graduate,36,2255818,Sambhal,870000,0,M
Haji Rashid Husain,MUL,0,5th Pass,50,6490801,Sambhal,1007702,0,M
Iqbal Mehmood,SP,0,Graduate,58,10178486,Sambhal,307597,0,M
Mohammad Haseeb,BPC,0,Not Given,40,10000,Sambhal,0,0,M
Puttan Khan,NLHP,0,12th Pass,33,86250,Sambhal,0,0,M
Subhanur Rahman,IND,0,Literate,32,970000,Sambhal,200000,0,M
Vrihamadev,IND,0,Literate,36,150000,Sambhal,0,0,M
Bhisma Shankar Alias Kushal Tiwari,BSP,0,12th Pass,44,31926944,Sant Kabir Nagar,1125920,1,M
Anju,IND,0,12th Pass,28,488300,Sant Kabir Nagar,0,0,F
Bhal Chandra Yadav,SP,7,Graduate,42,1839980,Sant Kabir Nagar,41031002,0,M
Fazley Mahamood,INC,0,10th Pass,41,190557,Sant Kabir Nagar,250000,0,M
Harish Chandra,IND,0,Literate,32,620000,Sant Kabir Nagar,0,0,M
Indra Kumar,BUM,0,12th Pass,37,121000,Sant Kabir Nagar,0,0,M
Jantri Lal,JPS,0,10th Pass,37,408000,Sant Kabir Nagar,0,0,M
Joogesh Yadav,IND,1,5th Pass,35,633000,Sant Kabir Nagar,0,0,M
Kamla Kant Chaudhary,CPI,0,Not Given,41,780000,Sant Kabir Nagar,0,0,M
Kheladi,BRPP,0,8th Pass,35,30000,Sant Kabir Nagar,100000,0,M
Krishna Nand Mishra,All India Minorities Front,0,Graduate,38,632305,Sant Kabir Nagar,0,0,M
Lotan Alias Lautan Prasad,Shoshit Samaj Dal,0,Graduate,47,18000,Sant Kabir Nagar,0,0,M
Nityanand Mani Tripathi,IND,0,Post Graduate,35,380000,Sant Kabir Nagar,0,0,M
Panchoo Beldar,Ambedkar Samaj Party,0,Not Given,48,975000,Sant Kabir Nagar,4000,0,M
Phooldeo,IND,0,12th Pass,49,551200,Sant Kabir Nagar,0,0,M
Rajesh Singh,PECP,2,Post Graduate,37,1221000,Sant Kabir Nagar,250000,0,M
Ram Achal,MADP,0,Post Graduate,34,1055000,Sant Kabir Nagar,8000,0,M
Ram Avadh Nishad,SBSP,0,5th Pass,62,14000,Sant Kabir Nagar,0,0,M
Ramesh,IND,0,12th Pass,26,135500,Sant Kabir Nagar,0,0,M
Sharad Tripathi,BJP,0,Post Graduate,35,2075417,Sant Kabir Nagar,106059,0,M
Sushila Jigyasu,IND,0,Not Given,29,89300,Sant Kabir Nagar,0,0,F
Vinay Pandey,IND,0,Graduate,31,45000,Sant Kabir Nagar,0,0,M
Vinod Rai,NLHP,0,Graduate,38,10901909,Sant Kabir Nagar,0,0,M
Mithlesh,SP,0,Graduate,48,8035655,Shahjahanpur,1746024,1,M
Arvind Kumar,RSMD,0,Literate,33,231000,Shahjahanpur,0,0,M
Daulatram,PECP,0,Post Graduate,49,3908872,Shahjahanpur,0,0,M
Dr Jauhari Lal,NCP,0,Doctorate,66,30538912,Shahjahanpur,0,0,M
Heeralal,Ambedkar Pragatisheel Republican Dal,1,12th Pass,36,396000,Shahjahanpur,0,0,M
Krishna Raj,BJP,1,Post Graduate,41,10377933,Shahjahanpur,347587,0,M
Kunwarpal,IND,0,12th Pass,34,68000,Shahjahanpur,0,0,M
Mahesh Pal Singh,IND,0,10th Pass,32,501100,Shahjahanpur,0,0,M
Malkhan Singh,IND,0,Post Graduate,63,1160211,Shahjahanpur,0,0,M
Mewaram,IND,0,12th Pass,44,824315,Shahjahanpur,25320,0,M
Ramprakash,Akhil Bharatiya Rajarya Sabha,0,Post Graduate,56,1855000,Shahjahanpur,60655,0,M
Ramsewak,AIFB,0,Graduate,38,355000,Shahjahanpur,0,0,M
Sanghpal,IND,2,Post Graduate,39,162100,Shahjahanpur,0,0,M
Sunita Singh,BSP,0,10th Pass,40,58574867,Shahjahanpur,1800000,0,F
Umed Singh,INC,0,12th Pass,42,56226000,Shahjahanpur,2200000,0,M
Vinay Kumar Alias Vinnu,INC,4,Doctorate,45,15743200,Shrawasti,589157,0,M
Arun Kumar,ANC,0,Post Graduate,39,596228,Shrawasti,0,0,M
Kuldeep,SBSP,1,Not Given,44,729000,Shrawasti,200000,0,M
Rajeshwar Mishra,PECP,5,Graduate,28,1040000,Shrawasti,0,0,M
Ram Adhar,RPI(A),0,12th Pass,62,2204120,Shrawasti,259100,0,M
Ram Sudhi,IND,0,10th Pass,38,36400,Shrawasti,0,0,M
Rizvan Zaheer,BSP,1,Graduate,46,9356962,Shrawasti,488978,0,M
Rubab Saida,SP,0,Post Graduate,58,14312539,Shrawasti,1111376,0,F
Satya Deo Singh,BJP,0,Post Graduate,63,18947162,Shrawasti,478984,0,M
Tej Bahadur,IND,0,10th Pass,32,410000,Shrawasti,0,0,M
Vinod Kumar Pandey,IND,0,12th Pass,29,260000,Shrawasti,0,0,M
Kaisar Jahan,BSP,0,8th Pass,35,6553956,Sitapur,0,1,F
Daya Shankar Bose,RDMP,0,Graduate Professional,48,2140000,Sitapur,0,0,M
Dileep Kumar,IND,2,Graduate,32,15000,Sitapur,0,0,M
Dipendra Kumar Verma,IND,0,Post Graduate,36,805178,Sitapur,450000,0,M
Gaya Prasad,CPI(ML)(L),0,Graduate,50,1103431,Sitapur,32000,0,M
